date,region,latitude,longitude,pm25_ugm3,pm10_ugm3,no2_ugm3,so2_ugm3,o3_ugm3,aqi,aqi_category
2020-11-10,Kisumu,-0.0917,34.768,16.6,23.1,13.5,10.8,56.3,61.0,Moderate
2020-11-11,Kisumu,-0.0917,34.768,11.6,20.2,14.3,10.5,67.5,48.0,Good
2020-11-12,Kisumu,-0.0917,34.768,11.4,40.1,18.6,11.0,78.4,48.0,Good
2020-11-13,Kisumu,-0.0917,34.768,18.9,18.9,20.6,7.3,69.8,65.0,Moderate
2020-11-14,Kisumu,-0.0917,34.768,8.3,19.4,19.9,4.3,102.5,34.0,Good
2020-11-15,Kisumu,-0.0917,34.768,7.0,17.2,12.2,8.1,70.2,29.0,Good
2020-11-16,Kisumu,-0.0917,34.768,9.1,10.3,15.7,4.0,75.6,38.0,Good
2020-11-17,Kisumu,-0.0917,34.768,7.0,11.4,11.3,5.4,86.6,29.0,Good
2020-11-18,Kisumu,-0.0917,34.768,9.2,30.5,11.6,7.5,71.9,38.0,Good
2020-11-19,Kisumu,-0.0917,34.768,11.4,19.8,14.7,9.9,80.9,47.0,Good
2020-11-20,Kisumu,-0.0917,34.768,13.2,29.5,13.5,11.8,82.5,53.0,Moderate
2020-11-21,Kisumu,-0.0917,34.768,5.0,21.5,22.1,9.8,78.3,21.0,Good
2020-11-22,Kisumu,-0.0917,34.768,9.3,33.1,15.4,4.5,81.8,39.0,Good
2020-11-23,Kisumu,-0.0917,34.768,7.7,7.7,15.1,8.2,74.8,32.0,Good
2020-11-24,Kisumu,-0.0917,34.768,10.3,21.1,11.6,4.6,60.6,43.0,Good
2020-11-25,Kisumu,-0.0917,34.768,10.0,22.1,5.0,9.5,75.5,42.0,Good
2020-11-26,Kisumu,-0.0917,34.768,9.0,31.8,20.8,9.6,64.5,38.0,Good
2020-11-27,Kisumu,-0.0917,34.768,18.0,18.0,13.5,8.7,48.5,63.0,Moderate
2020-11-28,Kisumu,-0.0917,34.768,13.2,13.3,12.7,4.4,96.0,53.0,Moderate
2020-11-29,Kisumu,-0.0917,34.768,10.2,20.0,23.1,10.9,80.8,43.0,Good
2020-11-30,Kisumu,-0.0917,34.768,8.4,14.2,17.2,5.2,51.7,35.0,Good
2020-12-01,Kisumu,-0.0917,34.768,15.6,35.7,11.9,11.1,70.2,58.0,Moderate
2020-12-02,Kisumu,-0.0917,34.768,18.5,26.3,14.3,4.6,99.5,65.0,Moderate
2020-12-03,Kisumu,-0.0917,34.768,24.4,24.4,20.2,12.2,88.7,77.0,Moderate
2020-12-04,Kisumu,-0.0917,34.768,25.5,33.3,18.2,9.5,66.1,79.0,Moderate
2020-12-05,Kisumu,-0.0917,34.768,23.8,35.4,9.7,3.1,84.0,76.0,Moderate
2020-12-06,Kisumu,-0.0917,34.768,18.8,22.5,21.1,9.4,86.9,65.0,Moderate
2020-12-07,Kisumu,-0.0917,34.768,20.3,22.7,9.6,11.7,83.3,68.0,Moderate
2020-12-08,Kisumu,-0.0917,34.768,14.2,31.8,17.5,6.4,83.1,55.0,Moderate
2020-12-09,Kisumu,-0.0917,34.768,24.7,46.5,6.0,10.7,87.5,77.0,Moderate
2020-12-10,Kisumu,-0.0917,34.768,21.1,25.5,17.2,6.4,86.5,70.0,Moderate
2020-12-11,Kisumu,-0.0917,34.768,21.8,42.6,19.0,2.3,80.7,71.0,Moderate
2020-12-12,Kisumu,-0.0917,34.768,26.1,26.1,14.4,9.0,46.1,80.0,Moderate
2020-12-13,Kisumu,-0.0917,34.768,21.2,27.5,15.8,8.7,76.2,70.0,Moderate
2020-12-14,Kisumu,-0.0917,34.768,19.5,24.1,14.4,6.3,85.6,66.0,Moderate
2020-12-15,Kisumu,-0.0917,34.768,19.7,24.0,11.1,5.6,78.8,67.0,Moderate
2020-12-16,Kisumu,-0.0917,34.768,20.1,31.7,15.7,6.3,67.9,68.0,Moderate
2020-12-17,Kisumu,-0.0917,34.768,12.6,29.5,11.9,14.9,110.4,52.0,Moderate
2020-12-18,Kisumu,-0.0917,34.768,21.9,25.3,14.6,8.8,47.1,72.0,Moderate
2020-12-19,Kisumu,-0.0917,34.768,19.4,21.9,13.3,5.4,78.5,66.0,Moderate
2020-12-20,Kisumu,-0.0917,34.768,17.3,34.2,18.7,9.7,107.8,62.0,Moderate
2020-12-21,Kisumu,-0.0917,34.768,17.2,43.7,9.9,2.7,88.0,62.0,Moderate
2020-12-22,Kisumu,-0.0917,34.768,27.0,27.0,17.6,5.6,96.4,82.0,Moderate
2020-12-23,Kisumu,-0.0917,34.768,24.7,35.4,9.3,9.2,54.8,78.0,Moderate
2020-12-24,Kisumu,-0.0917,34.768,19.5,26.1,15.5,8.1,82.2,67.0,Moderate
2020-12-25,Kisumu,-0.0917,34.768,11.8,23.1,23.9,10.5,84.4,49.0,Good
2020-12-26,Kisumu,-0.0917,34.768,11.8,35.0,16.8,6.7,62.3,49.0,Good
2020-12-27,Kisumu,-0.0917,34.768,16.2,40.6,18.8,10.9,88.5,60.0,Moderate
2020-12-28,Kisumu,-0.0917,34.768,14.9,19.1,14.7,10.9,95.1,57.0,Moderate
2020-12-29,Kisumu,-0.0917,34.768,14.3,35.2,11.4,7.2,60.9,56.0,Moderate
2020-12-30,Kisumu,-0.0917,34.768,23.0,36.5,9.1,7.1,56.7,74.0,Moderate
2020-12-31,Kisumu,-0.0917,34.768,11.0,22.0,15.1,6.5,80.6,46.0,Good
2021-01-01,Kisumu,-0.0917,34.768,16.8,38.7,13.2,11.3,72.8,61.0,Moderate
2021-01-02,Kisumu,-0.0917,34.768,22.4,31.9,8.8,12.6,106.4,73.0,Moderate
2021-01-03,Kisumu,-0.0917,34.768,19.1,30.7,19.7,7.9,90.4,66.0,Moderate
2021-01-04,Kisumu,-0.0917,34.768,20.7,33.8,11.7,6.2,95.8,69.0,Moderate
2021-01-05,Kisumu,-0.0917,34.768,26.7,33.8,21.4,5.7,88.0,82.0,Moderate
2021-01-06,Kisumu,-0.0917,34.768,18.2,32.7,13.8,7.4,40.8,64.0,Moderate
2021-01-07,Kisumu,-0.0917,34.768,13.1,18.4,12.6,4.8,54.0,53.0,Moderate
2021-01-08,Kisumu,-0.0917,34.768,14.4,30.8,29.9,7.6,74.4,56.0,Moderate
2021-01-09,Kisumu,-0.0917,34.768,12.5,23.8,19.3,12.3,66.1,52.0,Moderate
2021-01-10,Kisumu,-0.0917,34.768,20.3,52.9,24.5,8.7,65.7,68.0,Moderate
2021-01-11,Kisumu,-0.0917,34.768,14.5,15.4,14.9,13.3,69.5,56.0,Moderate
2021-01-12,Kisumu,-0.0917,34.768,18.1,31.9,15.1,5.3,77.7,64.0,Moderate
2021-01-13,Kisumu,-0.0917,34.768,21.1,36.2,16.7,5.6,79.0,70.0,Moderate
2021-01-14,Kisumu,-0.0917,34.768,21.1,40.8,17.6,4.9,81.0,70.0,Moderate
2021-01-15,Kisumu,-0.0917,34.768,21.5,36.3,18.1,9.6,56.6,71.0,Moderate
2021-01-16,Kisumu,-0.0917,34.768,14.4,41.9,10.1,8.9,70.7,56.0,Moderate
2021-01-17,Kisumu,-0.0917,34.768,24.4,41.2,10.4,10.1,93.0,77.0,Moderate
2021-01-18,Kisumu,-0.0917,34.768,22.4,30.6,6.4,11.5,70.7,73.0,Moderate
2021-01-19,Kisumu,-0.0917,34.768,18.4,36.2,9.9,4.7,67.2,64.0,Moderate
2021-01-20,Kisumu,-0.0917,34.768,14.9,23.7,15.0,8.6,69.6,57.0,Moderate
2021-01-21,Kisumu,-0.0917,34.768,19.8,19.8,16.5,8.2,96.4,67.0,Moderate
2021-01-22,Kisumu,-0.0917,34.768,21.4,36.8,11.5,2.7,79.8,70.0,Moderate
2021-01-23,Kisumu,-0.0917,34.768,11.8,33.0,17.4,7.7,65.3,49.0,Good
2021-01-24,Kisumu,-0.0917,34.768,28.2,30.2,20.0,12.6,99.4,85.0,Moderate
2021-01-25,Kisumu,-0.0917,34.768,22.9,46.5,16.8,11.0,83.2,74.0,Moderate
2021-01-26,Kisumu,-0.0917,34.768,15.2,34.0,7.8,8.3,74.4,58.0,Moderate
2021-01-27,Kisumu,-0.0917,34.768,23.9,43.3,9.6,9.2,86.2,76.0,Moderate
2021-01-28,Kisumu,-0.0917,34.768,26.1,39.7,20.6,9.2,61.8,81.0,Moderate
2021-01-29,Kisumu,-0.0917,34.768,15.9,35.9,8.7,6.5,74.6,59.0,Moderate
2021-01-30,Kisumu,-0.0917,34.768,19.0,35.6,16.6,9.8,66.1,65.0,Moderate
2021-01-31,Kisumu,-0.0917,34.768,17.5,36.2,9.3,10.3,81.7,62.0,Moderate
2021-02-01,Kisumu,-0.0917,34.768,13.0,39.2,16.2,13.4,97.2,53.0,Moderate
2021-02-02,Kisumu,-0.0917,34.768,11.4,30.3,15.8,8.8,66.1,47.0,Good
2021-02-03,Kisumu,-0.0917,34.768,19.9,30.3,10.8,6.5,72.9,67.0,Moderate
2021-02-04,Kisumu,-0.0917,34.768,28.7,41.9,16.5,2.9,101.1,86.0,Moderate
2021-02-05,Kisumu,-0.0917,34.768,9.4,22.2,7.4,5.2,105.2,39.0,Good
2021-02-06,Kisumu,-0.0917,34.768,23.4,34.6,15.0,5.2,92.3,75.0,Moderate
2021-02-07,Kisumu,-0.0917,34.768,26.8,39.7,18.1,11.0,81.0,82.0,Moderate
2021-02-08,Kisumu,-0.0917,34.768,9.6,41.6,9.8,8.1,107.2,40.0,Good
2021-02-09,Kisumu,-0.0917,34.768,19.4,45.6,15.8,5.5,78.8,66.0,Moderate
2021-02-10,Kisumu,-0.0917,34.768,16.8,41.2,14.1,10.2,85.9,61.0,Moderate
2021-02-11,Kisumu,-0.0917,34.768,10.3,26.6,15.2,6.9,82.4,43.0,Good
2021-02-12,Kisumu,-0.0917,34.768,22.3,41.2,16.7,8.4,89.0,72.0,Moderate
2021-02-13,Kisumu,-0.0917,34.768,16.4,34.4,17.1,8.3,79.7,60.0,Moderate
2021-02-14,Kisumu,-0.0917,34.768,22.9,24.6,10.8,7.4,96.1,74.0,Moderate
2021-02-15,Kisumu,-0.0917,34.768,12.4,40.6,22.1,8.6,64.3,52.0,Moderate
2021-02-16,Kisumu,-0.0917,34.768,11.2,49.4,9.0,6.5,52.6,47.0,Good
2021-02-17,Kisumu,-0.0917,34.768,9.2,37.9,12.1,10.6,74.8,38.0,Good
2021-02-18,Kisumu,-0.0917,34.768,25.6,29.9,19.8,5.0,68.2,79.0,Moderate
2021-02-19,Kisumu,-0.0917,34.768,14.7,27.5,6.8,5.0,65.3,56.0,Moderate
2021-02-20,Kisumu,-0.0917,34.768,29.2,31.4,13.0,10.2,73.1,87.0,Moderate
2021-02-21,Kisumu,-0.0917,34.768,21.0,37.8,18.0,7.9,81.6,70.0,Moderate
2021-02-22,Kisumu,-0.0917,34.768,21.3,36.7,16.7,8.5,65.9,70.0,Moderate
2021-02-23,Kisumu,-0.0917,34.768,22.3,22.8,15.1,8.4,58.0,72.0,Moderate
2021-02-24,Kisumu,-0.0917,34.768,15.8,42.8,10.9,9.7,62.1,59.0,Moderate
2021-02-25,Kisumu,-0.0917,34.768,12.5,38.5,20.6,8.0,85.9,52.0,Moderate
2021-02-26,Kisumu,-0.0917,34.768,26.2,30.9,15.4,7.3,68.8,81.0,Moderate
2021-02-27,Kisumu,-0.0917,34.768,11.9,25.5,20.8,12.9,63.8,50.0,Good
2021-02-28,Kisumu,-0.0917,34.768,23.2,30.6,22.6,7.9,70.0,74.0,Moderate
2021-03-01,Kisumu,-0.0917,34.768,13.0,13.0,15.7,7.1,75.5,53.0,Moderate
2021-03-02,Kisumu,-0.0917,34.768,8.8,13.7,16.5,8.2,76.8,37.0,Good
2021-03-03,Kisumu,-0.0917,34.768,13.8,19.2,13.8,5.9,96.2,55.0,Moderate
2021-03-04,Kisumu,-0.0917,34.768,23.3,23.3,13.8,7.5,82.4,75.0,Moderate
2021-03-05,Kisumu,-0.0917,34.768,25.9,25.9,13.3,9.8,92.5,80.0,Moderate
2021-03-06,Kisumu,-0.0917,34.768,9.0,19.3,14.8,12.8,82.1,37.0,Good
2021-03-07,Kisumu,-0.0917,34.768,14.3,15.2,17.3,7.6,76.1,56.0,Moderate
2021-03-08,Kisumu,-0.0917,34.768,9.1,21.7,14.2,5.1,66.4,38.0,Good
2021-03-09,Kisumu,-0.0917,34.768,13.0,20.8,18.1,8.4,63.6,53.0,Moderate
2021-03-10,Kisumu,-0.0917,34.768,14.9,14.9,20.2,10.9,71.1,57.0,Moderate
2021-03-11,Kisumu,-0.0917,34.768,7.8,10.4,8.5,12.9,67.9,33.0,Good
2021-03-12,Kisumu,-0.0917,34.768,10.0,39.8,20.8,11.1,90.0,42.0,Good
2021-03-13,Kisumu,-0.0917,34.768,17.2,17.2,14.3,5.9,56.4,62.0,Moderate
2021-03-14,Kisumu,-0.0917,34.768,5.0,18.7,8.0,7.3,73.2,21.0,Good
2021-03-15,Kisumu,-0.0917,34.768,20.1,25.2,19.3,4.7,99.2,68.0,Moderate
2021-03-16,Kisumu,-0.0917,34.768,15.0,19.2,7.8,9.2,75.4,57.0,Moderate
2021-03-17,Kisumu,-0.0917,34.768,8.6,21.9,13.1,7.7,61.6,36.0,Good
2021-03-18,Kisumu,-0.0917,34.768,5.0,31.6,9.0,4.5,70.8,29.0,Good
2021-03-19,Kisumu,-0.0917,34.768,16.2,16.2,14.2,5.3,97.2,60.0,Moderate
2021-03-20,Kisumu,-0.0917,34.768,5.0,21.8,24.6,7.2,66.1,21.0,Good
2021-03-21,Kisumu,-0.0917,34.768,5.0,22.8,19.6,11.4,102.1,21.0,Good
2021-03-22,Kisumu,-0.0917,34.768,15.8,15.8,21.0,5.5,73.9,59.0,Moderate
2021-03-23,Kisumu,-0.0917,34.768,15.6,22.7,10.7,9.1,39.2,58.0,Moderate
2021-03-24,Kisumu,-0.0917,34.768,16.4,16.4,24.9,7.0,98.4,60.0,Moderate
2021-03-25,Kisumu,-0.0917,34.768,16.6,26.3,19.0,9.5,89.7,60.0,Moderate
2021-03-26,Kisumu,-0.0917,34.768,15.7,17.9,11.8,6.5,75.3,59.0,Moderate
2021-03-27,Kisumu,-0.0917,34.768,13.0,26.1,15.4,10.9,80.2,53.0,Moderate
2021-03-28,Kisumu,-0.0917,34.768,22.9,22.9,14.7,6.0,97.0,74.0,Moderate
2021-03-29,Kisumu,-0.0917,34.768,17.3,32.7,21.5,8.1,62.4,62.0,Moderate
2021-03-30,Kisumu,-0.0917,34.768,12.9,28.4,14.6,6.7,75.4,53.0,Moderate
2021-03-31,Kisumu,-0.0917,34.768,18.4,18.4,18.4,10.7,88.8,64.0,Moderate
2021-04-01,Kisumu,-0.0917,34.768,8.8,17.8,7.1,6.9,54.0,37.0,Good
2021-04-02,Kisumu,-0.0917,34.768,17.2,17.2,9.7,7.1,72.0,62.0,Moderate
2021-04-03,Kisumu,-0.0917,34.768,21.7,29.4,13.8,12.7,86.7,71.0,Moderate
2021-04-04,Kisumu,-0.0917,34.768,11.8,12.7,12.0,14.6,87.1,49.0,Good
2021-04-05,Kisumu,-0.0917,34.768,10.8,20.6,15.7,7.8,43.1,45.0,Good
2021-04-06,Kisumu,-0.0917,34.768,16.2,34.3,16.4,9.4,67.6,60.0,Moderate
2021-04-07,Kisumu,-0.0917,34.768,10.1,23.0,15.9,7.5,95.8,42.0,Good
2021-04-08,Kisumu,-0.0917,34.768,12.9,24.5,12.4,10.6,64.5,53.0,Moderate
2021-04-09,Kisumu,-0.0917,34.768,12.0,23.0,12.9,8.1,90.2,500.0,Hazardous
2021-04-10,Kisumu,-0.0917,34.768,15.5,19.8,13.0,9.3,111.6,58.0,Moderate
2021-04-11,Kisumu,-0.0917,34.768,14.9,33.6,16.1,9.0,46.3,57.0,Moderate
2021-04-12,Kisumu,-0.0917,34.768,11.2,27.9,16.4,7.8,80.8,47.0,Good
2021-04-13,Kisumu,-0.0917,34.768,20.8,20.8,20.2,12.9,90.3,69.0,Moderate
2021-04-14,Kisumu,-0.0917,34.768,7.6,25.0,17.7,12.6,77.7,32.0,Good
2021-04-15,Kisumu,-0.0917,34.768,5.0,12.3,14.1,8.0,92.1,21.0,Good
2021-04-16,Kisumu,-0.0917,34.768,11.5,15.7,10.9,7.5,82.7,48.0,Good
2021-04-17,Kisumu,-0.0917,34.768,13.3,25.5,16.4,3.5,60.0,54.0,Moderate
2021-04-18,Kisumu,-0.0917,34.768,10.0,17.2,22.2,5.4,88.1,42.0,Good
2021-04-19,Kisumu,-0.0917,34.768,20.0,25.5,19.8,12.4,86.6,68.0,Moderate
2021-04-20,Kisumu,-0.0917,34.768,16.1,20.7,24.5,9.1,69.4,59.0,Moderate
2021-04-21,Kisumu,-0.0917,34.768,7.9,16.1,7.3,12.4,102.3,33.0,Good
2021-04-22,Kisumu,-0.0917,34.768,16.6,20.5,9.8,6.3,87.7,61.0,Moderate
2021-04-23,Kisumu,-0.0917,34.768,10.1,20.0,8.6,5.0,71.7,42.0,Good
2021-04-24,Kisumu,-0.0917,34.768,17.6,21.8,11.2,6.9,101.0,62.0,Moderate
2021-04-25,Kisumu,-0.0917,34.768,15.6,15.6,15.8,8.4,91.5,58.0,Moderate
2021-04-26,Kisumu,-0.0917,34.768,6.3,16.3,20.1,10.3,71.2,26.0,Good
2021-04-27,Kisumu,-0.0917,34.768,14.3,16.4,16.9,10.3,69.2,56.0,Moderate
2021-04-28,Kisumu,-0.0917,34.768,10.2,20.8,12.5,6.2,85.4,42.0,Good
2021-04-29,Kisumu,-0.0917,34.768,17.4,17.4,11.3,5.5,78.6,62.0,Moderate
2021-04-30,Kisumu,-0.0917,34.768,18.7,18.7,21.6,6.5,60.3,65.0,Moderate
2021-05-01,Kisumu,-0.0917,34.768,20.5,20.5,19.7,10.5,89.7,69.0,Moderate
2021-05-02,Kisumu,-0.0917,34.768,10.9,23.4,13.8,3.8,74.5,45.0,Good
2021-05-03,Kisumu,-0.0917,34.768,16.0,28.5,20.3,8.0,99.0,59.0,Moderate
2021-05-04,Kisumu,-0.0917,34.768,7.1,41.3,14.9,8.3,62.0,38.0,Good
2021-05-05,Kisumu,-0.0917,34.768,9.7,25.7,17.6,3.7,84.7,40.0,Good
2021-05-06,Kisumu,-0.0917,34.768,5.0,29.8,21.2,4.9,83.2,28.0,Good
2021-05-07,Kisumu,-0.0917,34.768,5.0,16.4,16.3,8.3,84.7,21.0,Good
2021-05-08,Kisumu,-0.0917,34.768,12.9,22.9,11.9,7.5,80.6,53.0,Moderate
2021-05-09,Kisumu,-0.0917,34.768,11.1,41.7,15.5,3.9,63.7,46.0,Good
2021-05-10,Kisumu,-0.0917,34.768,13.2,19.0,14.1,3.3,59.5,53.0,Moderate
2021-05-11,Kisumu,-0.0917,34.768,6.4,12.2,8.3,10.1,82.6,27.0,Good
2021-05-12,Kisumu,-0.0917,34.768,16.3,30.7,16.2,5.7,92.0,60.0,Moderate
2021-05-13,Kisumu,-0.0917,34.768,5.3,15.6,13.9,8.6,97.8,22.0,Good
2021-05-14,Kisumu,-0.0917,34.768,7.6,9.2,22.7,11.0,125.1,32.0,Good
2021-05-15,Kisumu,-0.0917,34.768,5.0,21.2,7.7,12.9,52.1,21.0,Good
2021-05-16,Kisumu,-0.0917,34.768,7.2,22.4,15.7,7.9,86.8,30.0,Good
2021-05-17,Kisumu,-0.0917,34.768,17.3,23.4,13.0,5.5,84.5,62.0,Moderate
2021-05-18,Kisumu,-0.0917,34.768,14.2,24.8,13.5,2.9,89.4,56.0,Moderate
2021-05-19,Kisumu,-0.0917,34.768,9.4,21.2,15.3,4.0,79.6,39.0,Good
2021-05-20,Kisumu,-0.0917,34.768,13.7,26.5,5.6,3.4,71.5,54.0,Moderate
2021-05-21,Kisumu,-0.0917,34.768,10.4,10.4,11.7,4.1,62.8,43.0,Good
2021-05-22,Kisumu,-0.0917,34.768,12.2,15.4,9.0,10.3,68.5,51.0,Moderate
2021-05-23,Kisumu,-0.0917,34.768,18.8,18.8,18.2,7.9,75.4,65.0,Moderate
2021-05-24,Kisumu,-0.0917,34.768,10.8,19.6,15.7,11.8,77.7,45.0,Good
2021-05-25,Kisumu,-0.0917,34.768,18.1,18.1,15.4,7.3,53.7,64.0,Moderate
2021-05-26,Kisumu,-0.0917,34.768,8.0,32.5,10.7,10.4,47.4,33.0,Good
2021-05-27,Kisumu,-0.0917,34.768,10.0,23.4,14.7,9.1,42.6,42.0,Good
2021-05-28,Kisumu,-0.0917,34.768,6.8,15.0,9.9,7.6,52.7,29.0,Good
2021-05-29,Kisumu,-0.0917,34.768,10.3,35.5,13.1,3.1,95.1,43.0,Good
2021-05-30,Kisumu,-0.0917,34.768,9.0,9.0,14.0,6.3,81.7,38.0,Good
2021-05-31,Kisumu,-0.0917,34.768,12.1,24.1,15.8,14.8,69.7,51.0,Moderate
2021-06-01,Kisumu,-0.0917,34.768,12.6,25.0,20.6,2.9,94.2,52.0,Moderate
2021-06-02,Kisumu,-0.0917,34.768,30.2,43.4,12.8,10.0,93.2,89.0,Moderate
2021-06-03,Kisumu,-0.0917,34.768,17.3,23.7,14.6,10.6,99.9,62.0,Moderate
2021-06-04,Kisumu,-0.0917,34.768,20.0,30.8,14.4,13.7,82.8,68.0,Moderate
2021-06-05,Kisumu,-0.0917,34.768,23.1,41.7,13.7,6.1,82.8,74.0,Moderate
2021-06-06,Kisumu,-0.0917,34.768,15.6,28.4,5.0,11.1,66.7,58.0,Moderate
2021-06-07,Kisumu,-0.0917,34.768,25.6,25.6,8.2,2.8,46.6,79.0,Moderate
2021-06-08,Kisumu,-0.0917,34.768,27.3,38.7,15.8,12.2,66.3,83.0,Moderate
2021-06-09,Kisumu,-0.0917,34.768,14.5,33.7,12.2,11.7,126.2,56.0,Moderate
2021-06-10,Kisumu,-0.0917,34.768,25.0,35.1,15.3,13.0,81.2,78.0,Moderate
2021-06-11,Kisumu,-0.0917,34.768,22.4,24.5,12.5,9.5,97.8,73.0,Moderate
2021-06-12,Kisumu,-0.0917,34.768,18.6,36.4,9.9,9.3,96.5,65.0,Moderate
2021-06-13,Kisumu,-0.0917,34.768,19.7,31.3,12.7,6.6,100.3,67.0,Moderate
2021-06-14,Kisumu,-0.0917,34.768,16.8,32.3,10.4,7.9,95.0,61.0,Moderate
2021-06-15,Kisumu,-0.0917,34.768,13.9,24.9,22.5,6.4,92.7,55.0,Moderate
2021-06-16,Kisumu,-0.0917,34.768,17.1,26.4,26.2,7.4,90.0,62.0,Moderate
2021-06-17,Kisumu,-0.0917,34.768,18.9,31.0,21.3,6.9,65.6,65.0,Moderate
2021-06-18,Kisumu,-0.0917,34.768,18.1,33.0,12.6,6.0,61.1,64.0,Moderate
2021-06-19,Kisumu,-0.0917,34.768,16.8,20.9,10.1,10.4,95.9,61.0,Moderate
2021-06-20,Kisumu,-0.0917,34.768,19.7,20.4,12.6,11.4,86.8,67.0,Moderate
2021-06-21,Kisumu,-0.0917,34.768,13.6,39.0,13.1,6.1,84.9,54.0,Moderate
2021-06-22,Kisumu,-0.0917,34.768,19.0,46.5,18.5,7.8,89.5,66.0,Moderate
2021-06-23,Kisumu,-0.0917,34.768,15.0,45.0,16.9,14.8,69.1,57.0,Moderate
2021-06-24,Kisumu,-0.0917,34.768,9.2,30.6,5.0,14.9,79.1,38.0,Good
2021-06-25,Kisumu,-0.0917,34.768,13.0,27.7,6.8,5.2,104.9,53.0,Moderate
2021-06-26,Kisumu,-0.0917,34.768,22.0,37.2,16.6,8.0,58.2,72.0,Moderate
2021-06-27,Kisumu,-0.0917,34.768,21.0,51.2,19.8,9.1,76.5,70.0,Moderate
2021-06-28,Kisumu,-0.0917,34.768,15.7,59.7,18.9,8.1,76.7,59.0,Moderate
2021-06-29,Kisumu,-0.0917,34.768,15.1,45.0,16.3,9.8,61.8,57.0,Moderate
2021-06-30,Kisumu,-0.0917,34.768,22.2,32.3,16.9,7.1,78.4,72.0,Moderate
2021-07-01,Kisumu,-0.0917,34.768,22.0,25.0,10.1,2.7,82.1,72.0,Moderate
2021-07-02,Kisumu,-0.0917,34.768,21.6,24.7,8.6,7.8,89.8,71.0,Moderate
2021-07-03,Kisumu,-0.0917,34.768,11.1,28.8,20.6,5.7,71.2,46.0,Good
2021-07-04,Kisumu,-0.0917,34.768,23.1,31.1,17.1,10.5,102.3,74.0,Moderate
2021-07-05,Kisumu,-0.0917,34.768,25.1,47.4,24.8,9.9,82.2,78.0,Moderate
2021-07-06,Kisumu,-0.0917,34.768,18.3,26.9,6.4,6.5,97.4,64.0,Moderate
2021-07-07,Kisumu,-0.0917,34.768,15.6,43.8,14.9,11.3,95.9,58.0,Moderate
2021-07-08,Kisumu,-0.0917,34.768,16.2,46.6,24.5,9.7,46.6,60.0,Moderate
2021-07-09,Kisumu,-0.0917,34.768,15.3,20.2,14.3,6.1,86.6,58.0,Moderate
2021-07-10,Kisumu,-0.0917,34.768,13.3,13.6,19.9,11.1,45.4,54.0,Moderate
2021-07-11,Kisumu,-0.0917,34.768,16.8,29.2,12.0,11.8,82.3,61.0,Moderate
2021-07-12,Kisumu,-0.0917,34.768,10.6,38.2,15.6,8.2,89.9,44.0,Good
2021-07-13,Kisumu,-0.0917,34.768,9.9,32.3,17.6,6.3,73.2,41.0,Good
2021-07-14,Kisumu,-0.0917,34.768,17.3,39.6,9.5,7.4,72.7,62.0,Moderate
2021-07-15,Kisumu,-0.0917,34.768,26.7,33.5,14.9,1.7,59.6,82.0,Moderate
2021-07-16,Kisumu,-0.0917,34.768,23.1,30.9,18.0,10.4,97.8,74.0,Moderate
2021-07-17,Kisumu,-0.0917,34.768,13.8,46.5,16.7,9.3,52.6,55.0,Moderate
2021-07-18,Kisumu,-0.0917,34.768,22.6,25.8,15.6,13.6,85.8,73.0,Moderate
2021-07-19,Kisumu,-0.0917,34.768,20.6,35.8,11.3,3.3,89.2,69.0,Moderate
2021-07-20,Kisumu,-0.0917,34.768,20.1,42.9,10.4,4.2,90.7,68.0,Moderate
2021-07-21,Kisumu,-0.0917,34.768,16.2,20.1,12.1,4.9,57.0,60.0,Moderate
2021-07-22,Kisumu,-0.0917,34.768,21.6,37.1,13.5,13.5,76.2,71.0,Moderate
2021-07-23,Kisumu,-0.0917,34.768,22.7,22.7,9.2,11.2,97.7,73.0,Moderate
2021-07-24,Kisumu,-0.0917,34.768,18.4,37.4,16.6,9.7,64.9,64.0,Moderate
2021-07-25,Kisumu,-0.0917,34.768,32.4,58.6,11.9,7.6,91.9,94.0,Moderate
2021-07-26,Kisumu,-0.0917,34.768,24.3,28.5,18.6,7.5,62.8,77.0,Moderate
2021-07-27,Kisumu,-0.0917,34.768,17.9,34.9,17.1,5.5,75.9,63.0,Moderate
2021-07-28,Kisumu,-0.0917,34.768,23.7,37.3,15.0,7.8,98.1,75.0,Moderate
2021-07-29,Kisumu,-0.0917,34.768,25.4,29.1,5.0,3.0,57.9,79.0,Moderate
2021-07-30,Kisumu,-0.0917,34.768,18.9,37.2,18.6,5.3,71.4,65.0,Moderate
2021-07-31,Kisumu,-0.0917,34.768,18.9,31.5,12.6,15.7,84.7,65.0,Moderate
2021-08-01,Kisumu,-0.0917,34.768,14.0,32.5,12.8,7.2,66.7,55.0,Moderate
2021-08-02,Kisumu,-0.0917,34.768,15.3,17.0,13.8,8.1,71.3,58.0,Moderate
2021-08-03,Kisumu,-0.0917,34.768,24.0,32.2,15.2,8.7,79.5,76.0,Moderate
2021-08-04,Kisumu,-0.0917,34.768,19.8,21.4,20.6,3.9,93.8,67.0,Moderate
2021-08-05,Kisumu,-0.0917,34.768,21.2,28.1,17.0,7.1,94.8,70.0,Moderate
2021-08-06,Kisumu,-0.0917,34.768,15.9,32.4,11.3,5.1,78.3,59.0,Moderate
