date,region,latitude,longitude,elevation,temperature_c,rainfall_mm,humidity_percent,wind_speed_kmh,pressure_hpa
2020-05-02,Kisumu,-0.0917,34.768,1131,26.5,6.84,64.2,6.8,1016.1
2020-05-03,Kisumu,-0.0917,34.768,1131,27.0,12.67,74.0,4.2,1003.0
2020-05-04,Kisumu,-0.0917,34.768,1131,26.4,9.52,68.9,6.9,1026.4
2020-05-05,Kisumu,-0.0917,34.768,1131,26.1,5.35,68.4,6.3,1008.1
2020-05-06,Kisumu,-0.0917,34.768,1131,23.6,4.71,64.1,3.3,1025.2
2020-05-07,Kisumu,-0.0917,34.768,1131,23.4,4.26,66.9,3.2,1012.9
2020-05-08,Kisumu,-0.0917,34.768,1131,23.4,8.52,65.0,5.9,1016.7
2020-05-09,Kisumu,-0.0917,34.768,1131,22.6,6.42,74.4,8.9,1020.1
2020-05-10,Kisumu,-0.0917,34.768,1131,18.9,4.02,61.3,7.7,1020.0
2020-05-11,Kisumu,-0.0917,34.768,1131,25.5,7.46,62.9,6.7,1011.0
2020-05-12,Kisumu,-0.0917,34.768,1131,24.2,4.55,63.0,8.5,1031.1
2020-05-13,Kisumu,-0.0917,34.768,1131,21.8,7.14,62.7,5.5,1011.3
2020-05-14,Kisumu,-0.0917,34.768,1131,22.4,4.28,64.4,8.3,1009.0
2020-05-15,Kisumu,-0.0917,34.768,1131,21.8,5.59,59.9,8.9,1018.2
2020-05-16,Kisumu,-0.0917,34.768,1131,25.1,10.16,68.6,8.9,1013.2
2020-05-17,Kisumu,-0.0917,34.768,1131,22.3,5.59,60.8,9.2,1011.7
2020-05-18,Kisumu,-0.0917,34.768,1131,23.7,6.79,61.4,6.5,1006.6
2020-05-19,Kisumu,-0.0917,34.768,1131,27.3,4.34,56.3,6.7,1024.1
2020-05-20,Kisumu,-0.0917,34.768,1131,24.1,4.64,67.3,5.0,1013.8
2020-05-21,Kisumu,-0.0917,34.768,1131,27.1,4.65,54.1,8.0,1006.9
2020-05-22,Kisumu,-0.0917,34.768,1131,25.0,4.76,61.7,5.6,1015.3
2020-05-23,Kisumu,-0.0917,34.768,1131,25.8,5.5,58.6,6.6,1020.4
2020-05-24,Kisumu,-0.0917,34.768,1131,23.9,11.75,67.4,6.6,1015.6
2020-05-25,Kisumu,-0.0917,34.768,1131,25.3,4.15,55.5,6.1,1016.7
2020-05-26,Kisumu,-0.0917,34.768,1131,23.9,5.72,58.0,5.4,1012.1
2020-05-27,Kisumu,-0.0917,34.768,1131,25.0,5.19,69.1,6.7,993.4
2020-05-28,Kisumu,-0.0917,34.768,1131,26.6,5.57,57.1,6.9,1023.4
2020-05-29,Kisumu,-0.0917,34.768,1131,25.3,5.63,58.4,7.6,1000.6
2020-05-30,Kisumu,-0.0917,34.768,1131,26.1,5.21,58.3,5.6,1015.7
2020-05-31,Kisumu,-0.0917,34.768,1131,24.5,7.31,59.8,5.5,1005.4
2020-06-01,Kisumu,-0.0917,34.768,1131,26.5,0.85,53.1,6.6,1029.7
2020-06-02,Kisumu,-0.0917,34.768,1131,23.6,0.08,66.0,7.6,1013.8
2020-06-03,Kisumu,-0.0917,34.768,1131,24.8,0.62,65.9,6.1,1020.3
2020-06-04,Kisumu,-0.0917,34.768,1131,23.3,0.37,63.0,4.1,1010.3
2020-06-05,Kisumu,-0.0917,34.768,1131,23.8,1.25,61.0,6.7,999.5
2020-06-06,Kisumu,-0.0917,34.768,1131,27.7,0.03,64.1,8.0,998.6
2020-06-07,Kisumu,-0.0917,34.768,1131,28.0,0.48,63.8,4.3,1004.8
2020-06-08,Kisumu,-0.0917,34.768,1131,21.6,0.12,59.8,6.9,1018.7
2020-06-09,Kisumu,-0.0917,34.768,1131,22.0,0.18,65.9,7.7,1008.3
2020-06-10,Kisumu,-0.0917,34.768,1131,22.4,0.33,62.0,6.0,1012.8
2020-06-11,Kisumu,-0.0917,34.768,1131,22.0,1.03,61.2,8.8,1011.7
2020-06-12,Kisumu,-0.0917,34.768,1131,25.3,0.26,60.0,10.4,1002.1
2020-06-13,Kisumu,-0.0917,34.768,1131,23.5,2.71,57.6,5.0,1033.1
2020-06-14,Kisumu,-0.0917,34.768,1131,20.9,0.19,59.3,8.3,1005.9
2020-06-15,Kisumu,-0.0917,34.768,1131,22.1,1.15,56.4,6.7,1014.0
2020-06-16,Kisumu,-0.0917,34.768,1131,21.8,0.39,57.5,5.3,1013.6
2020-06-17,Kisumu,-0.0917,34.768,1131,22.9,0.4,46.8,6.5,1004.5
2020-06-18,Kisumu,-0.0917,34.768,1131,20.5,0.01,58.0,5.3,1005.8
2020-06-19,Kisumu,-0.0917,34.768,1131,23.0,0.59,48.7,2.5,1015.7
2020-06-20,Kisumu,-0.0917,34.768,1131,26.0,1.18,45.7,6.2,1028.9
2020-06-21,Kisumu,-0.0917,34.768,1131,20.9,1.27,46.3,8.0,1024.4
2020-06-22,Kisumu,-0.0917,34.768,1131,23.8,0.4,50.7,4.8,1007.5
2020-06-23,Kisumu,-0.0917,34.768,1131,23.9,0.32,57.4,5.8,1009.2
2020-06-24,Kisumu,-0.0917,34.768,1131,25.3,0.43,59.9,9.3,998.9
2020-06-25,Kisumu,-0.0917,34.768,1131,20.2,0.36,55.9,4.4,1017.1
2020-06-26,Kisumu,-0.0917,34.768,1131,25.5,0.23,45.7,4.5,1016.0
2020-06-27,Kisumu,-0.0917,34.768,1131,19.8,0.16,56.2,5.6,1037.0
2020-06-28,Kisumu,-0.0917,34.768,1131,21.7,0.41,61.1,3.8,1016.0
2020-06-29,Kisumu,-0.0917,34.768,1131,22.3,0.05,49.4,4.9,998.9
2020-06-30,Kisumu,-0.0917,34.768,1131,23.2,0.25,57.7,5.2,1004.7
2020-07-01,Kisumu,-0.0917,34.768,1131,24.8,2.27,42.5,4.5,1010.1
2020-07-02,Kisumu,-0.0917,34.768,1131,24.3,0.89,49.3,4.3,1020.1
2020-07-03,Kisumu,-0.0917,34.768,1131,22.9,2.11,48.0,7.1,1019.8
2020-07-04,Kisumu,-0.0917,34.768,1131,23.6,0.96,56.4,1.5,1021.6
2020-07-05,Kisumu,-0.0917,34.768,1131,25.9,1.04,60.8,4.7,1015.8
2020-07-06,Kisumu,-0.0917,34.768,1131,22.5,0.9,49.2,3.9,1011.9
2020-07-07,Kisumu,-0.0917,34.768,1131,25.7,0.08,39.8,5.0,1016.9
2020-07-08,Kisumu,-0.0917,34.768,1131,21.0,0.81,39.4,7.9,1022.8
2020-07-09,Kisumu,-0.0917,34.768,1131,22.5,2.76,34.9,3.8,999.2
2020-07-10,Kisumu,-0.0917,34.768,1131,25.0,0.87,42.9,3.6,1010.7
2020-07-11,Kisumu,-0.0917,34.768,1131,22.9,0.32,45.3,4.4,1015.9
2020-07-12,Kisumu,-0.0917,34.768,1131,23.9,0.41,44.6,2.7,1015.0
2020-07-13,Kisumu,-0.0917,34.768,1131,24.0,0.53,45.0,6.8,998.1
2020-07-14,Kisumu,-0.0917,34.768,1131,22.3,0.42,47.6,5.9,1027.9
2020-07-15,Kisumu,-0.0917,34.768,1131,20.5,0.23,51.8,2.2,1019.8
2020-07-16,Kisumu,-0.0917,34.768,1131,20.1,0.01,43.1,4.1,1017.5
2020-07-17,Kisumu,-0.0917,34.768,1131,20.0,0.94,46.3,3.5,1015.4
2020-07-18,Kisumu,-0.0917,34.768,1131,22.8,1.28,44.2,3.9,1016.5
2020-07-19,Kisumu,-0.0917,34.768,1131,25.5,0.1,43.8,1.5,1024.6
2020-07-20,Kisumu,-0.0917,34.768,1131,25.1,0.38,37.2,3.2,1016.6
2020-07-21,Kisumu,-0.0917,34.768,1131,23.6,1.16,37.6,2.3,1001.3
2020-07-22,Kisumu,-0.0917,34.768,1131,19.5,1.0,43.7,2.9,1017.0
2020-07-23,Kisumu,-0.0917,34.768,1131,25.4,0.25,41.4,2.9,1014.4
2020-07-24,Kisumu,-0.0917,34.768,1131,20.2,1.07,43.8,1.1,1004.1
2020-07-25,Kisumu,-0.0917,34.768,1131,19.0,0.2,35.3,4.2,1016.3
2020-07-26,Kisumu,-0.0917,34.768,1131,22.5,0.45,40.0,3.1,1019.3
2020-07-27,Kisumu,-0.0917,34.768,1131,22.3,0.4,55.0,0.8,1010.9
2020-07-28,Kisumu,-0.0917,34.768,1131,21.5,1.91,48.8,5.4,1001.7
2020-07-29,Kisumu,-0.0917,34.768,1131,22.4,1.23,42.9,2.7,1023.7
2020-07-30,Kisumu,-0.0917,34.768,1131,19.8,0.46,41.9,5.1,1004.6
2020-07-31,Kisumu,-0.0917,34.768,1131,17.1,0.19,43.9,5.1,1016.4
2020-08-01,Kisumu,-0.0917,34.768,1131,22.3,0.91,34.9,3.8,1012.5
2020-08-02,Kisumu,-0.0917,34.768,1131,19.6,0.38,38.3,5.3,1018.0
2020-08-03,Kisumu,-0.0917,34.768,1131,26.5,0.19,34.0,0.2,1017.0
2020-08-04,Kisumu,-0.0917,34.768,1131,21.8,0.24,41.9,2.2,1006.0
2020-08-05,Kisumu,-0.0917,34.768,1131,22.5,1.47,44.1,2.4,1009.8
2020-08-06,Kisumu,-0.0917,34.768,1131,21.7,3.83,37.1,1.1,1024.1
2020-08-07,Kisumu,-0.0917,34.768,1131,22.2,0.01,39.9,2.0,1022.1
2020-08-08,Kisumu,-0.0917,34.768,1131,20.8,0.38,35.0,0.0,1007.0
2020-08-09,Kisumu,-0.0917,34.768,1131,22.6,2.77,34.2,1.7,1022.8
2020-08-10,Kisumu,-0.0917,34.768,1131,19.9,0.09,33.7,7.4,1023.5
2020-08-11,Kisumu,-0.0917,34.768,1131,23.5,0.21,42.7,5.5,1001.6
2020-08-12,Kisumu,-0.0917,34.768,1131,19.1,0.28,33.6,2.1,1010.6
2020-08-13,Kisumu,-0.0917,34.768,1131,21.9,0.15,37.6,3.1,1011.5
2020-08-14,Kisumu,-0.0917,34.768,1131,20.3,0.04,29.6,4.3,1006.6
2020-08-15,Kisumu,-0.0917,34.768,1131,20.1,0.25,38.8,6.0,1015.5
2020-08-16,Kisumu,-0.0917,34.768,1131,22.0,0.01,37.8,3.9,1002.3
2020-08-17,Kisumu,-0.0917,34.768,1131,21.4,0.66,35.3,2.0,1021.2
2020-08-18,Kisumu,-0.0917,34.768,1131,24.0,0.34,35.6,3.4,1012.8
2020-08-19,Kisumu,-0.0917,34.768,1131,24.8,0.03,28.1,3.6,1022.9
2020-08-20,Kisumu,-0.0917,34.768,1131,20.5,0.54,34.5,0.3,1017.5
2020-08-21,Kisumu,-0.0917,34.768,1131,22.0,0.03,29.0,1.0,1008.5
2020-08-22,Kisumu,-0.0917,34.768,1131,24.5,0.77,38.8,1.9,1010.8
2020-08-23,Kisumu,-0.0917,34.768,1131,20.6,1.75,30.2,1.2,1004.8
2020-08-24,Kisumu,-0.0917,34.768,1131,21.2,0.68,29.6,4.4,1016.7
2020-08-25,Kisumu,-0.0917,34.768,1131,18.5,0.2,33.5,4.8,1028.8
2020-08-26,Kisumu,-0.0917,34.768,1131,24.6,0.61,35.1,3.0,1022.7
2020-08-27,Kisumu,-0.0917,34.768,1131,19.2,0.68,37.3,2.0,1021.1
2020-08-28,Kisumu,-0.0917,34.768,1131,22.0,0.04,37.6,0.4,1015.3
2020-08-29,Kisumu,-0.0917,34.768,1131,17.1,0.02,38.1,0.0,1021.3
2020-08-30,Kisumu,-0.0917,34.768,1131,20.8,1.04,34.1,1.0,1004.5
2020-08-31,Kisumu,-0.0917,34.768,1131,21.7,1.77,29.0,3.6,1016.6
2020-09-01,Kisumu,-0.0917,34.768,1131,17.8,0.33,40.3,1.2,1031.0
2020-09-02,Kisumu,-0.0917,34.768,1131,24.4,0.19,41.4,0.0,992.6
2020-09-03,Kisumu,-0.0917,34.768,1131,22.6,0.36,30.0,4.0,1015.3
2020-09-04,Kisumu,-0.0917,34.768,1131,18.4,1.44,27.1,1.0,1015.3
2020-09-05,Kisumu,-0.0917,34.768,1131,22.9,1.18,35.6,0.1,1005.2
2020-09-06,Kisumu,-0.0917,34.768,1131,21.5,0.51,30.5,2.1,1030.2
2020-09-07,Kisumu,-0.0917,34.768,1131,23.6,0.15,33.1,3.9,1019.0
2020-09-08,Kisumu,-0.0917,34.768,1131,23.1,0.31,28.7,4.4,1020.5
2020-09-09,Kisumu,-0.0917,34.768,1131,17.6,0.14,29.7,3.2,1015.4
2020-09-10,Kisumu,-0.0917,34.768,1131,17.6,0.2,29.2,0.0,1009.1
2020-09-11,Kisumu,-0.0917,34.768,1131,21.4,0.0,26.7,5.0,1014.9
2020-09-12,Kisumu,-0.0917,34.768,1131,21.2,0.66,23.4,0.7,1032.9
2020-09-13,Kisumu,-0.0917,34.768,1131,21.8,0.85,28.5,0.8,1009.9
2020-09-14,Kisumu,-0.0917,34.768,1131,18.6,0.25,31.3,0.5,1023.1
2020-09-15,Kisumu,-0.0917,34.768,1131,21.3,0.17,34.8,3.9,1021.5
2020-09-16,Kisumu,-0.0917,34.768,1131,17.0,0.44,28.2,2.5,1019.5
2020-09-17,Kisumu,-0.0917,34.768,1131,20.7,0.33,25.8,5.2,1019.0
2020-09-18,Kisumu,-0.0917,34.768,1131,22.3,0.77,30.7,0.0,1016.5
2020-09-19,Kisumu,-0.0917,34.768,1131,19.5,0.18,24.7,3.7,1022.5
2020-09-20,Kisumu,-0.0917,34.768,1131,20.5,0.37,27.6,0.2,1008.4
2020-09-21,Kisumu,-0.0917,34.768,1131,20.4,0.48,25.3,2.3,1010.8
2020-09-22,Kisumu,-0.0917,34.768,1131,18.9,0.49,30.8,2.6,1018.7
2020-09-23,Kisumu,-0.0917,34.768,1131,19.9,0.22,36.3,0.7,1002.0
2020-09-24,Kisumu,-0.0917,34.768,1131,17.1,0.18,32.3,0.0,1011.1
2020-09-25,Kisumu,-0.0917,34.768,1131,20.8,0.83,30.8,3.8,1030.8
2020-09-26,Kisumu,-0.0917,34.768,1131,16.5,1.35,29.8,1.3,1010.9
2020-09-27,Kisumu,-0.0917,34.768,1131,17.8,0.28,32.7,4.0,1017.6
2020-09-28,Kisumu,-0.0917,34.768,1131,21.0,0.14,28.5,0.2,1008.6
2020-09-29,Kisumu,-0.0917,34.768,1131,16.7,0.57,39.3,2.5,1028.7
2020-09-30,Kisumu,-0.0917,34.768,1131,20.3,0.21,30.9,4.7,1004.2
2020-10-01,Kisumu,-0.0917,34.768,1131,16.7,4.94,32.0,0.0,1003.2
2020-10-02,Kisumu,-0.0917,34.768,1131,18.8,6.28,38.0,2.6,996.7
2020-10-03,Kisumu,-0.0917,34.768,1131,18.9,4.89,31.7,0.3,1007.5
2020-10-04,Kisumu,-0.0917,34.768,1131,20.1,7.47,29.5,6.1,1010.8
2020-10-05,Kisumu,-0.0917,34.768,1131,22.5,4.12,20.3,1.4,1014.2
2020-10-06,Kisumu,-0.0917,34.768,1131,19.8,4.54,32.3,1.6,992.8
2020-10-07,Kisumu,-0.0917,34.768,1131,15.7,5.8,33.8,1.5,1011.7
2020-10-08,Kisumu,-0.0917,34.768,1131,19.8,4.32,16.6,0.0,1014.6
2020-10-09,Kisumu,-0.0917,34.768,1131,20.1,4.44,31.1,0.3,1010.3
2020-10-10,Kisumu,-0.0917,34.768,1131,16.7,4.93,27.9,0.0,1006.0
2020-10-11,Kisumu,-0.0917,34.768,1131,20.0,5.02,31.5,0.8,1004.7
2020-10-12,Kisumu,-0.0917,34.768,1131,19.2,5.21,36.0,1.7,1001.4
2020-10-13,Kisumu,-0.0917,34.768,1131,19.0,8.31,30.1,2.1,1004.5
2020-10-14,Kisumu,-0.0917,34.768,1131,17.7,8.19,23.6,0.0,1016.4
2020-10-15,Kisumu,-0.0917,34.768,1131,19.8,5.96,27.8,0.0,1011.3
2020-10-16,Kisumu,-0.0917,34.768,1131,19.2,5.47,30.3,3.2,988.3
2020-10-17,Kisumu,-0.0917,34.768,1131,17.3,4.39,36.6,5.7,1022.1
2020-10-18,Kisumu,-0.0917,34.768,1131,19.8,4.93,32.8,6.1,1002.5
2020-10-19,Kisumu,-0.0917,34.768,1131,19.6,4.46,41.0,3.6,1019.2
2020-10-20,Kisumu,-0.0917,34.768,1131,17.3,4.24,45.8,1.7,1006.7
2020-10-21,Kisumu,-0.0917,34.768,1131,19.0,7.06,30.8,2.7,1034.2
2020-10-22,Kisumu,-0.0917,34.768,1131,16.8,5.36,30.1,5.1,1031.8
2020-10-23,Kisumu,-0.0917,34.768,1131,19.5,8.42,34.6,3.2,1013.6
2020-10-24,Kisumu,-0.0917,34.768,1131,18.4,4.98,37.7,1.1,1014.5
2020-10-25,Kisumu,-0.0917,34.768,1131,20.6,4.48,32.0,3.6,1011.9
2020-10-26,Kisumu,-0.0917,34.768,1131,14.6,5.16,27.2,6.8,1016.4
2020-10-27,Kisumu,-0.0917,34.768,1131,17.9,7.4,39.1,0.0,1017.3
2020-10-28,Kisumu,-0.0917,34.768,1131,20.9,5.63,36.9,0.4,1003.1
2020-10-29,Kisumu,-0.0917,34.768,1131,16.7,4.74,36.9,0.0,1014.5
2020-10-30,Kisumu,-0.0917,34.768,1131,20.7,5.91,31.7,1.1,996.2
2020-10-31,Kisumu,-0.0917,34.768,1131,17.7,16.64,36.6,1.5,1018.2
2020-11-01,Kisumu,-0.0917,34.768,1131,21.6,5.96,30.4,2.5,996.9
2020-11-02,Kisumu,-0.0917,34.768,1131,17.7,4.07,33.9,3.5,1005.3
2020-11-03,Kisumu,-0.0917,34.768,1131,18.4,4.2,26.6,2.0,1019.2
2020-11-04,Kisumu,-0.0917,34.768,1131,18.2,4.05,32.6,2.6,1021.9
2020-11-05,Kisumu,-0.0917,34.768,1131,19.5,6.36,33.0,1.9,1022.3
2020-11-06,Kisumu,-0.0917,34.768,1131,18.8,6.03,27.6,1.1,1018.7
2020-11-07,Kisumu,-0.0917,34.768,1131,18.5,7.76,36.1,0.0,1023.9
2020-11-08,Kisumu,-0.0917,34.768,1131,18.4,8.03,36.2,2.9,1016.1
2020-11-09,Kisumu,-0.0917,34.768,1131,18.1,4.08,34.7,1.6,1007.8
2020-11-10,Kisumu,-0.0917,34.768,1131,16.5,4.89,29.5,1.0,1011.3
2020-11-11,Kisumu,-0.0917,34.768,1131,18.4,5.54,33.7,6.9,1004.5
2020-11-12,Kisumu,-0.0917,34.768,1131,17.7,6.05,41.5,6.6,1003.3
2020-11-13,Kisumu,-0.0917,34.768,1131,18.7,11.96,29.2,4.4,1013.3
2020-11-14,Kisumu,-0.0917,34.768,1131,17.2,5.77,36.2,1.7,1021.1
2020-11-15,Kisumu,-0.0917,34.768,1131,16.9,4.43,40.6,2.8,1015.2
2020-11-16,Kisumu,-0.0917,34.768,1131,21.5,5.64,43.7,3.4,1019.0
2020-11-17,Kisumu,-0.0917,34.768,1131,20.3,4.4,35.1,4.2,1013.6
2020-11-18,Kisumu,-0.0917,34.768,1131,20.5,6.12,39.0,1.5,1007.7
2020-11-19,Kisumu,-0.0917,34.768,1131,22.0,4.52,36.3,0.5,1009.0
2020-11-20,Kisumu,-0.0917,34.768,1131,16.1,4.22,35.0,2.2,993.0
2020-11-21,Kisumu,-0.0917,34.768,1131,16.9,4.45,32.7,4.6,1022.6
2020-11-22,Kisumu,-0.0917,34.768,1131,15.6,8.79,45.7,3.5,997.8
2020-11-23,Kisumu,-0.0917,34.768,1131,18.0,5.74,33.8,0.0,1015.7
2020-11-24,Kisumu,-0.0917,34.768,1131,19.4,4.46,38.6,2.5,1014.2
2020-11-25,Kisumu,-0.0917,34.768,1131,18.5,4.22,35.0,6.8,1018.6
2020-11-26,Kisumu,-0.0917,34.768,1131,19.5,4.4,33.6,0.6,1030.6
2020-11-27,Kisumu,-0.0917,34.768,1131,16.8,4.24,38.1,3.6,1013.4
2020-11-28,Kisumu,-0.0917,34.768,1131,21.3,6.87,43.4,3.1,1011.5
2020-11-29,Kisumu,-0.0917,34.768,1131,23.0,5.57,44.6,2.9,1006.5
2020-11-30,Kisumu,-0.0917,34.768,1131,18.1,4.42,37.3,7.1,1018.8
2020-12-01,Kisumu,-0.0917,34.768,1131,13.4,4.98,46.5,2.7,1018.4
2020-12-02,Kisumu,-0.0917,34.768,1131,20.1,5.09,44.8,3.1,994.3
2020-12-03,Kisumu,-0.0917,34.768,1131,18.3,5.4,40.6,2.8,1018.8
2020-12-04,Kisumu,-0.0917,34.768,1131,17.1,5.68,40.3,6.0,1014.9
2020-12-05,Kisumu,-0.0917,34.768,1131,18.4,4.85,42.5,9.6,1017.8
2020-12-06,Kisumu,-0.0917,34.768,1131,18.5,8.97,48.5,5.9,1017.0
2020-12-07,Kisumu,-0.0917,34.768,1131,18.5,6.25,42.2,3.0,1008.4
2020-12-08,Kisumu,-0.0917,34.768,1131,14.6,6.19,40.7,3.0,1023.3
2020-12-09,Kisumu,-0.0917,34.768,1131,19.1,7.06,42.7,3.7,1022.2
2020-12-10,Kisumu,-0.0917,34.768,1131,17.6,6.52,36.0,3.4,1007.6
2020-12-11,Kisumu,-0.0917,34.768,1131,18.4,7.51,40.7,6.1,1022.4
2020-12-12,Kisumu,-0.0917,34.768,1131,16.2,4.37,50.2,3.0,1039.3
2020-12-13,Kisumu,-0.0917,34.768,1131,17.7,4.83,52.6,2.2,1006.2
2020-12-14,Kisumu,-0.0917,34.768,1131,17.7,4.85,43.3,2.5,1024.6
2020-12-15,Kisumu,-0.0917,34.768,1131,21.1,5.74,49.6,3.9,1014.9
2020-12-16,Kisumu,-0.0917,34.768,1131,16.7,5.84,42.7,2.3,1024.5
2020-12-17,Kisumu,-0.0917,34.768,1131,22.5,5.09,47.5,5.2,1018.4
2020-12-18,Kisumu,-0.0917,34.768,1131,19.1,4.54,42.8,5.5,1013.7
2020-12-19,Kisumu,-0.0917,34.768,1131,18.3,4.69,51.0,4.8,997.3
2020-12-20,Kisumu,-0.0917,34.768,1131,19.0,4.0,41.6,2.3,1006.2
2020-12-21,Kisumu,-0.0917,34.768,1131,17.4,5.45,45.6,4.9,998.3
2020-12-22,Kisumu,-0.0917,34.768,1131,19.6,6.01,52.8,6.1,1013.7
2020-12-23,Kisumu,-0.0917,34.768,1131,18.9,4.73,51.4,2.0,1011.3
2020-12-24,Kisumu,-0.0917,34.768,1131,18.9,4.22,59.3,4.5,998.9
2020-12-25,Kisumu,-0.0917,34.768,1131,19.3,6.29,53.1,6.4,994.3
2020-12-26,Kisumu,-0.0917,34.768,1131,22.9,4.1,45.3,1.0,1012.4
2020-12-27,Kisumu,-0.0917,34.768,1131,19.5,4.4,48.5,5.1,993.3
2020-12-28,Kisumu,-0.0917,34.768,1131,18.6,6.72,54.6,4.0,1021.2
2020-12-29,Kisumu,-0.0917,34.768,1131,15.8,7.58,43.6,4.8,1011.0
2020-12-30,Kisumu,-0.0917,34.768,1131,20.5,5.15,59.2,2.2,1014.8
2020-12-31,Kisumu,-0.0917,34.768,1131,19.3,8.63,36.3,6.3,1009.1
2021-01-01,Kisumu,-0.0917,34.768,1131,17.1,0.29,46.0,2.5,998.4
2021-01-02,Kisumu,-0.0917,34.768,1131,21.2,0.11,43.1,5.8,1016.9
2021-01-03,Kisumu,-0.0917,34.768,1131,21.6,0.17,50.6,5.2,1011.5
2021-01-04,Kisumu,-0.0917,34.768,1131,23.9,1.38,44.2,5.4,1015.9
2021-01-05,Kisumu,-0.0917,34.768,1131,18.9,0.11,52.4,4.3,1029.3
2021-01-06,Kisumu,-0.0917,34.768,1131,15.6,0.56,49.5,6.2,1001.5
2021-01-07,Kisumu,-0.0917,34.768,1131,17.1,1.32,48.8,3.2,1041.0
2021-01-08,Kisumu,-0.0917,34.768,1131,18.4,0.19,41.7,8.0,999.8
2021-01-09,Kisumu,-0.0917,34.768,1131,19.2,1.1,53.8,4.9,1009.3
2021-01-10,Kisumu,-0.0917,34.768,1131,19.3,0.05,57.6,6.6,1008.3
2021-01-11,Kisumu,-0.0917,34.768,1131,21.1,0.96,55.7,7.9,1006.3
2021-01-12,Kisumu,-0.0917,34.768,1131,17.9,0.07,48.2,5.3,1016.4
2021-01-13,Kisumu,-0.0917,34.768,1131,14.8,1.93,56.7,7.9,1006.3
2021-01-14,Kisumu,-0.0917,34.768,1131,19.3,0.29,60.4,6.4,1015.0
2021-01-15,Kisumu,-0.0917,34.768,1131,18.1,1.32,58.8,8.3,994.1
2021-01-16,Kisumu,-0.0917,34.768,1131,18.9,0.92,57.7,7.6,1015.2
2021-01-17,Kisumu,-0.0917,34.768,1131,19.2,1.07,49.7,8.5,1005.9
2021-01-18,Kisumu,-0.0917,34.768,1131,21.7,0.45,65.2,5.0,1019.0
2021-01-19,Kisumu,-0.0917,34.768,1131,17.5,0.54,55.4,4.4,1001.1
2021-01-20,Kisumu,-0.0917,34.768,1131,19.0,0.06,56.6,4.6,1030.9
2021-01-21,Kisumu,-0.0917,34.768,1131,20.8,0.0,60.9,4.5,1015.3
2021-01-22,Kisumu,-0.0917,34.768,1131,24.0,0.16,59.1,8.4,1011.0
2021-01-23,Kisumu,-0.0917,34.768,1131,19.0,0.35,54.0,4.5,1027.5
2021-01-24,Kisumu,-0.0917,34.768,1131,23.0,0.15,53.6,4.2,1017.6
2021-01-25,Kisumu,-0.0917,34.768,1131,20.4,0.95,62.1,8.2,995.8
2021-01-26,Kisumu,-0.0917,34.768,1131,21.6,0.83,58.6,3.1,1037.3
2021-01-27,Kisumu,-0.0917,34.768,1131,20.0,0.19,60.1,3.4,1007.9
2021-01-28,Kisumu,-0.0917,34.768,1131,22.5,1.07,60.2,7.2,995.5
2021-01-29,Kisumu,-0.0917,34.768,1131,17.1,0.22,52.1,3.2,1010.4
2021-01-30,Kisumu,-0.0917,34.768,1131,22.9,1.08,57.3,5.9,994.0
2021-01-31,Kisumu,-0.0917,34.768,1131,20.0,0.68,61.8,9.3,1034.5
2021-02-01,Kisumu,-0.0917,34.768,1131,21.6,1.0,50.0,7.8,1007.1
2021-02-02,Kisumu,-0.0917,34.768,1131,18.1,0.85,58.8,6.7,1004.1
2021-02-03,Kisumu,-0.0917,34.768,1131,20.3,0.55,58.3,2.4,1025.5
2021-02-04,Kisumu,-0.0917,34.768,1131,17.8,0.37,59.4,6.8,1020.5
2021-02-05,Kisumu,-0.0917,34.768,1131,23.7,0.23,62.6,7.8,1012.8
2021-02-06,Kisumu,-0.0917,34.768,1131,19.0,0.09,64.2,8.1,1005.9
2021-02-07,Kisumu,-0.0917,34.768,1131,20.0,1.52,54.8,6.6,1023.3
2021-02-08,Kisumu,-0.0917,34.768,1131,23.5,0.17,51.8,5.8,1007.6
2021-02-09,Kisumu,-0.0917,34.768,1131,19.0,0.01,46.5,6.2,1002.7
2021-02-10,Kisumu,-0.0917,34.768,1131,18.8,0.33,66.6,8.9,1014.4
2021-02-11,Kisumu,-0.0917,34.768,1131,19.4,0.4,61.3,6.0,1016.0
2021-02-12,Kisumu,-0.0917,34.768,1131,20.5,0.02,63.2,3.2,1011.4
2021-02-13,Kisumu,-0.0917,34.768,1131,21.8,0.36,69.2,6.9,987.0
2021-02-14,Kisumu,-0.0917,34.768,1131,23.7,1.13,70.2,6.5,1029.0
2021-02-15,Kisumu,-0.0917,34.768,1131,24.4,0.43,68.9,11.5,1009.3
2021-02-16,Kisumu,-0.0917,34.768,1131,25.3,0.57,68.5,8.9,1026.5
2021-02-17,Kisumu,-0.0917,34.768,1131,25.3,0.36,65.8,11.3,1026.6
2021-02-18,Kisumu,-0.0917,34.768,1131,21.3,0.3,66.2,5.8,1021.1
2021-02-19,Kisumu,-0.0917,34.768,1131,24.6,0.38,69.7,7.0,1023.3
2021-02-20,Kisumu,-0.0917,34.768,1131,22.6,1.19,63.8,6.8,1008.0
2021-02-21,Kisumu,-0.0917,34.768,1131,21.7,0.28,67.8,7.1,1022.8
2021-02-22,Kisumu,-0.0917,34.768,1131,22.4,1.14,65.0,7.5,1025.2
